1780033931,147.22,99.40,614
1780033932,140.99,109.97,622
1780033933,123.90,86.51,535
1780033934,124.78,88.61,469
1780033935,152.41,109.95,569
1780033936,133.16,95.06,545
1780033937,124.31,89.70,483
1780033938,140.51,101.43,574
1780033939,125.18,94.41,539
1780033940,178.19,134.55,678
1780033941,146.80,109.93,632
1780033942,138.20,111.67,641
1780033943,126.60,98.07,586
1780033944,124.98,94.55,693
1780033945,135.70,100.98,528
1780033946,132.29,102.25,570
1780033947,139.67,111.43,722
1780033948,146.26,106.95,621
1780033949,182.27,126.96,663
1780033950,231.49,166.99,856
1780033951,232.75,176.15,1204
1780033952,216.61,167.55,926
1780033953,179.30,117.49,597
1780033954,247.20,196.55,1155
1780033955,160.10,120.23,644
1780033956,192.82,141.50,796
1780033957,164.61,124.90,741
1780033958,165.49,126.63,665
1780033959,217.13,164.01,845
1780033960,166.14,133.06,708
1780033961,163.17,115.97,602
1780033962,150.54,112.39,731
1780033963,160.15,121.32,655
1780033964,155.51,120.66,671
1780033965,150.00,120.05,668
1780033966,147.41,114.97,640
1780033967,167.51,122.62,750
1780033968,192.52,154.91,908
1780033969,151.61,120.62,658
1780033970,159.79,113.54,601
1780033971,150.84,106.69,590
1780033972,142.81,113.17,815
1780033973,162.19,117.18,615
1780033974,156.75,110.47,547
1780033975,153.65,118.01,726
1780033976,167.62,125.27,729
1780033977,167.67,127.59,751
1780033978,155.75,112.06,618
1780033979,168.09,119.75,639
1780033980,183.44,128.94,637
1780033981,194.23,143.32,713
1780033982,157.65,113.48,620
1780033983,161.86,132.40,858
1780033984,160.73,121.06,623
1780033985,141.23,114.00,623
1780033986,188.45,142.98,781
1780033987,165.03,129.01,844
1780033988,139.26,113.36,692
1780033989,158.58,124.50,656
1780033990,169.15,127.42,610
1780033991,157.27,114.94,611
1780033992,156.07,125.80,730
1780033993,155.69,115.67,780
1780033994,163.00,119.46,774
1780033995,133.02,103.73,616
1780033996,171.76,119.71,711
1780033997,136.41,108.46,653
1780033998,171.73,125.22,704
1780033999,146.04,111.41,678
1780034000,168.92,127.63,687
1780034001,148.39,110.26,690
1780034002,114.23,85.57,460
1780034003,128.70,98.12,617
1780034004,148.10,108.73,641
1780034005,129.47,100.32,567
1780034006,145.44,110.43,631
1780034007,132.32,99.24,563
1780034008,147.71,106.72,538
1780034009,130.37,102.10,642
1780034010,139.80,108.50,593
1780034011,134.43,101.90,552
1780034012,127.99,91.13,437
1780034013,138.77,99.31,537
1780034014,150.68,109.67,571
1780034015,123.41,94.06,544
1780034016,147.29,115.05,623
1780034017,117.99,91.82,511
1780034018,121.49,94.98,586
1780034019,124.47,94.73,607
1780034020,133.41,104.97,647
1780034021,140.80,97.27,512
1780034022,127.32,95.49,654
1780034023,131.51,101.46,534
1780034024,124.35,90.88,500
1780034025,127.92,95.10,527
1780034026,141.27,102.68,570
1780034027,115.85,87.03,536
1780034028,144.06,110.83,684
1780034029,130.72,99.27,585
1780034030,132.23,96.21,488
1780034031,116.17,84.56,441
1780034032,114.64,84.14,456
1780034033,110.78,89.66,508
1780034034,123.09,100.86,589
1780034035,141.10,108.04,630
1780034036,116.62,92.43,534
1780034037,149.01,107.98,688
1780034038,146.69,112.31,629
1780034039,125.79,91.16,502
1780034040,120.27,95.92,553
1780034041,133.53,103.39,567
1780034042,138.18,98.10,580
1780034043,138.20,104.63,557
1780034044,131.96,101.01,604
1780034045,142.38,105.40,564
1780034046,115.29,89.51,671
1780034047,121.17,89.53,508
1780034048,132.53,96.66,516
1780034049,129.32,92.31,594
1780034050,138.29,97.12,517
1780034051,134.96,105.43,694
1780034052,129.85,103.13,550
1780034053,133.36,97.63,563
1780034054,131.38,95.41,499
1780034055,134.60,96.72,584
1780034056,124.95,94.51,589
1780034057,144.88,109.84,571
1780034058,128.69,97.06,581
1780034059,129.60,92.07,523
1780034060,135.88,107.43,653
1780034061,128.48,91.94,525
1780034062,135.29,101.76,625
1780034063,131.22,94.92,515
1780034064,145.02,112.86,592
1780034065,132.60,100.53,678
1780034066,118.38,85.26,472
1780034067,123.34,95.90,556
1780034068,109.26,85.44,577
1780034069,126.05,93.05,551
1780034070,123.12,95.70,508
1780034071,131.91,100.04,674
1780034072,119.77,88.97,520
1780034073,122.07,92.14,540
1780034074,121.40,92.90,594
1780034075,124.22,97.73,649
1780034076,116.52,88.54,522
1780034077,144.86,115.81,618
1780034078,125.81,94.44,500
1780034079,126.64,89.53,467
1780034080,137.95,111.32,588
1780034081,137.29,108.14,655
1780034082,136.02,100.43,558
1780034083,118.92,88.57,522
1780034084,131.74,94.55,497
1780034085,120.26,90.86,498
1780034086,118.97,91.37,560
1780034087,136.24,104.16,588
1780034088,123.29,92.24,597
1780034089,138.86,104.09,735
1780034090,143.14,111.04,638
1780034091,142.08,104.54,572
1780034092,133.69,101.91,601
1780034093,126.28,94.52,581
1780034094,144.44,105.79,557
1780034095,118.18,94.24,514
1780034096,105.98,86.09,515
1780034097,127.04,98.95,583
1780034098,123.34,90.38,707
1780034099,133.09,95.28,525
1780034100,133.82,94.54,523
1780034101,116.35,87.81,501
1780034102,138.77,98.97,536
1780034103,121.74,91.18,523
1780034104,117.45,90.87,504
1780034105,131.70,101.56,618
1780034106,141.08,101.49,570
1780034107,102.02,80.65,463
1780034108,126.91,93.37,531
1780034109,115.02,91.07,600
1780034110,131.09,94.50,518
1780034111,135.91,103.47,589
1780034112,123.16,102.64,689
1780034113,123.88,95.67,520
1780034114,141.33,105.01,632
1780034115,148.01,114.77,621
1780034116,134.15,96.79,548
1780034117,132.44,95.47,489
1780034118,122.00,89.55,510
1780034119,138.40,101.11,524
1780034120,144.93,105.85,577
1780034121,124.20,91.37,534
1780034122,130.23,101.02,650
1780034123,123.60,94.80,582
1780034124,109.73,83.56,521
1780034125,129.90,93.78,439
1780034126,121.41,87.34,487
1780034127,125.09,93.21,541
1780034128,116.33,88.23,551
1780034129,121.27,92.81,589
1780034130,120.96,91.13,528
1780034131,126.45,94.42,499
1780034132,134.67,105.71,695
1780034133,131.63,96.54,516
1780034134,149.49,119.96,706
1780034135,124.40,91.32,597
1780034136,123.87,89.38,517
1780034137,130.04,100.31,582
1780034138,137.05,98.73,548
1780034139,127.59,98.76,526
1780034140,144.82,100.89,500
1780034141,139.54,103.26,614
1780034142,146.69,114.12,604
1780034143,166.02,124.69,696
1780034144,144.22,101.96,542
1780034145,135.90,105.57,611
1780034146,139.96,110.03,689
1780034147,128.98,89.53,518
1780034148,162.10,121.25,740
1780034149,134.17,103.20,574
1780034150,130.44,111.66,625
1780034151,137.15,98.86,576
1780034152,133.20,101.01,634
1780034153,127.03,101.12,634
1780034154,126.81,91.65,508
1780034155,135.88,100.53,560
1780034156,134.29,102.76,605
1780034157,131.76,109.80,669
1780034158,165.38,126.58,708
1780034159,142.14,101.70,599
1780034160,138.25,99.33,601
1780034161,130.05,98.16,620
1780034162,128.85,96.79,584
1780034163,121.23,96.16,548
1780034164,128.69,90.61,498
1780034165,115.34,86.41,503
1780034166,135.52,105.73,654
1780034167,125.58,91.43,496
1780034168,122.32,95.18,563
1780034169,154.61,121.05,806
1780034170,110.96,82.92,476
1780034171,151.72,111.99,663
1780034172,135.21,103.36,645
1780034173,161.15,117.50,655
1780034174,127.62,96.01,630
1780034175,168.32,123.77,708
1780034176,179.10,141.78,959
1780034177,180.53,129.23,680
1780034178,170.76,131.32,855
1780034179,199.08,145.88,808
1780034180,190.47,141.67,783
1780034181,189.87,132.91,730
1780034182,217.84,161.65,839
1780034183,206.33,153.59,936
1780034184,250.50,179.91,890
1780034185,249.39,173.71,829
1780034186,269.83,197.20,1006
1780034187,259.08,194.80,993
1780034188,222.97,164.35,926
1780034189,221.49,164.48,975
1780034190,211.37,162.90,913
1780034191,258.01,200.28,1137
1780034192,286.43,201.43,1197
1780034193,261.00,179.26,931
1780034194,217.40,159.13,892
1780034195,317.67,243.69,1632
1780034196,286.97,215.30,1289
1780034197,306.64,245.29,1352
1780034198,290.21,209.99,1214
1780034199,295.27,228.71,1168
1780034200,265.69,208.00,1337
1780034201,241.46,181.34,1162
1780034202,212.37,172.24,1132
1780034203,215.70,163.24,1086
1780034204,200.18,144.66,767
1780034205,241.67,163.44,921
1780034206,240.69,178.80,1111
1780034207,203.37,160.36,976
1780034208,194.85,145.91,727
1780034209,214.48,156.11,866
1780034210,193.84,140.77,752
1780034211,156.79,118.34,780
1780034212,159.22,117.00,677
1780034213,177.92,133.73,733
1780034214,210.27,157.99,810
1780034215,178.77,130.64,690
1780034216,167.94,135.17,915
1780034217,167.92,123.62,738
1780034218,162.37,122.05,614
1780034219,175.36,126.90,764
1780034220,158.52,118.77,681
1780034221,167.62,118.05,586
1780034222,140.03,104.64,565
1780034223,148.03,106.85,677
1780034224,139.22,100.01,589
1780034225,151.94,121.48,634
1780034226,142.10,114.48,650
1780034227,123.16,104.40,637
1780034228,144.43,108.69,603
1780034229,132.08,109.00,617
1780034230,133.73,99.37,524
1780034231,144.49,108.55,620
1780034232,164.65,108.93,702
1780034233,146.62,117.78,655
1780034234,160.02,114.73,651
1780034235,142.42,102.73,539
1780034236,139.94,102.53,596
1780034237,142.67,103.52,639
1780034238,140.36,110.37,639
1780034239,122.12,94.18,533
1780034240,121.83,90.01,563
1780034241,133.44,101.12,557
1780034242,137.98,106.06,646
1780034243,133.85,96.71,523
1780034244,121.93,97.29,609
1780034245,129.72,96.27,544
1780034246,120.66,94.35,632
1780034247,139.25,101.46,598
1780034248,141.41,98.83,567
1780034249,129.66,106.58,665
1780034250,140.26,101.75,553
1780034251,140.80,115.04,615
1780034252,139.11,110.59,624
1780034253,116.17,89.57,540
1780034254,134.81,99.14,571
1780034255,143.11,106.93,625
1780034256,136.63,100.84,535
1780034257,120.42,88.15,534
1780034258,141.42,102.65,670
1780034259,124.45,92.35,639
1780034260,124.76,90.85,531
1780034261,138.03,97.94,588
1780034262,129.02,101.37,669
1780034263,120.94,87.97,506
1780034264,135.90,102.74,567
1780034265,135.16,96.58,505
1780034266,133.64,100.64,575
1780034267,148.91,107.86,620
1780034268,148.46,107.26,545
1780034269,155.85,116.64,637
1780034270,125.31,100.42,584
1780034271,131.67,99.28,544
1780034272,131.59,97.62,663
1780034273,136.69,107.21,667
1780034274,136.90,103.82,545
1780034275,139.73,97.23,520
1780034276,130.41,95.62,527
1780034277,138.05,104.85,667
1780034278,132.96,98.28,616
1780034279,126.28,93.73,522
1780034280,117.16,88.98,466
1780034281,152.47,105.09,591
1780034282,127.15,100.86,554
1780034283,171.43,125.28,638
1780034284,119.30,87.11,460
1780034285,125.44,97.19,584
1780034286,136.80,101.08,620
1780034287,118.41,91.05,467
1780034288,143.43,107.42,623
1780034289,132.21,99.52,537
1780034290,111.05,83.08,528
1780034291,123.18,89.33,496
1780034292,129.27,100.68,576
1780034293,122.45,89.96,517
1780034294,123.76,94.37,498
1780034295,115.05,86.50,529
1780034296,125.78,91.20,518
1780034297,122.27,95.66,686
1780034298,108.61,85.05,529
1780034299,113.27,87.68,592
1780034300,126.41,102.01,744
1780034301,135.26,104.91,614
1780034302,126.81,98.51,494
1780034303,128.33,99.13,558
1780034304,125.06,91.44,511
1780034305,109.75,88.74,572
1780034306,133.83,94.89,535
1780034307,121.25,89.37,569
1780034308,127.21,93.57,531
1780034309,139.70,103.81,643
1780034310,141.55,104.59,622
1780034311,135.91,99.38,587
1780034312,131.27,98.08,577
1780034313,133.15,101.94,616
1780034314,120.04,88.73,497
1780034315,129.82,98.55,660
1780034316,117.49,92.00,518
1780034317,111.54,86.07,518
1780034318,124.44,91.41,550
1780034319,129.54,102.17,557
1780034320,139.94,104.47,646
1780034321,136.02,110.37,731
1780034322,121.11,88.84,499
1780034323,135.93,97.70,622
1780034324,127.13,96.18,544
1780034325,153.26,114.45,674
1780034326,112.98,86.24,548
1780034327,140.55,107.54,680
1780034328,133.28,98.16,592
1780034329,131.67,95.79,483
1780034330,132.78,99.16,552
1780034331,130.97,99.57,635
1780034332,140.44,103.24,710
1780034333,135.51,98.38,729
1780034334,123.71,91.54,541
1780034335,131.02,100.17,624
1780034336,108.17,76.82,438
1780034337,128.40,97.04,604
1780034338,142.23,109.79,578
1780034339,129.81,92.61,533
1780034340,127.53,94.05,567
1780034341,162.89,125.45,784
1780034342,133.27,102.93,593
1780034343,133.24,103.49,524
1780034344,132.92,98.53,525
1780034345,150.63,111.94,632
1780034346,137.88,107.95,633
1780034347,135.23,100.17,579
1780034348,111.80,86.56,554
1780034349,148.87,108.37,569
1780034350,129.57,93.26,520
1780034351,140.56,94.95,526
1780034352,148.10,108.67,630
1780034353,136.83,109.72,617
1780034354,137.40,91.82,468
1780034355,138.45,108.80,612
1780034356,126.32,93.93,560
1780034357,145.13,112.18,739
1780034358,131.06,92.76,445
1780034359,145.85,119.01,734
1780034360,142.23,107.88,620
1780034361,141.52,99.03,542
1780034362,162.08,123.86,797
1780034363,145.96,112.81,747
1780034364,175.55,126.52,738
1780034365,184.23,132.86,853
1780034366,159.13,110.62,516
1780034367,159.76,116.81,647
1780034368,148.76,108.72,742
1780034369,159.91,117.93,709
1780034370,191.07,134.31,763
1780034371,169.06,123.18,778
1780034372,210.91,153.59,769
1780034373,162.35,125.45,686
1780034374,186.14,136.33,723
1780034375,182.47,138.27,767
1780034376,211.83,154.46,728
1780034377,212.71,157.70,933
1780034378,170.73,126.35,685
1780034379,176.19,132.79,713
1780034380,161.43,120.89,647
1780034381,174.73,136.00,819
1780034382,167.74,136.93,695
1780034383,185.59,136.48,730
1780034384,169.95,129.85,712
1780034385,165.39,121.66,698
1780034386,192.03,148.06,789
1780034387,173.12,137.46,702
1780034388,200.83,146.03,851
1780034389,174.51,126.88,766
1780034390,220.39,157.64,766
1780034391,205.71,149.61,822
1780034392,181.63,131.04,718
1780034393,187.85,141.88,826
1780034394,206.59,154.88,942
1780034395,254.63,180.15,956
1780034396,198.69,152.41,857
1780034397,179.54,137.01,802
1780034398,189.12,132.46,711
1780034399,191.42,150.94,864
1780034400,200.26,148.55,816
1780034401,206.78,156.63,930
1780034402,156.05,125.02,721
1780034403,168.83,124.91,646
1780034404,173.24,120.74,633
1780034405,183.38,142.48,719
1780034406,200.41,143.56,748
1780034407,179.18,136.64,713
1780034408,173.19,134.47,643
1780034409,190.45,150.53,818
1780034410,178.67,138.00,861
1780034411,168.46,115.43,554
1780034412,167.74,131.61,709
1780034413,144.93,110.93,646
1780034414,159.87,116.20,572
1780034415,145.88,109.95,577
1780034416,139.69,104.63,578
1780034417,138.27,105.12,634
1780034418,148.03,113.76,754
1780034419,136.46,110.01,690
1780034420,144.87,105.64,623
1780034421,146.06,103.78,597
1780034422,161.10,123.15,662
1780034424,148.59,122.50,667
1780034424,132.49,102.24,583
1780034425,146.20,107.38,708
1780034426,148.60,105.71,586
1780034427,140.07,106.87,624
1780034428,149.19,115.65,679
1780034429,154.45,121.00,615
1780034430,142.57,105.48,660
1780034432,154.88,110.59,652
1780034433,146.15,102.39,565
1780034434,140.84,101.41,567
1780034435,138.52,106.15,661
1780034436,157.81,121.36,652
1780034436,165.59,122.54,676
1780034437,146.97,106.59,611
1780034438,138.28,98.41,515
1780034440,133.41,102.37,564
1780034441,140.54,94.09,505
1780034442,125.66,99.22,553
1780034443,129.08,95.10,536
1780034444,144.51,101.84,596
1780034445,121.36,94.66,637
1780034446,136.04,101.89,549
1780034447,122.26,89.62,557
1780034447,127.22,99.53,597
1780034449,125.73,96.54,584
1780034450,113.13,83.45,460
1780034451,132.40,94.97,469
1780034452,123.05,99.50,685
1780034453,151.58,117.00,677
1780034454,121.66,91.17,508
1780034455,125.87,87.89,513
1780034456,114.79,86.54,512
1780034457,130.98,99.11,565
1780034458,116.09,83.03,459
1780034459,144.35,107.31,595
1780034460,117.27,90.94,571
1780034461,115.90,91.16,558
1780034462,119.93,86.20,554
1780034463,117.63,84.54,509
1780034464,127.93,90.37,481
1780034465,125.22,92.34,622
1780034466,116.52,91.86,684
1780034467,118.16,89.38,498
1780034468,133.87,100.51,553
1780034469,134.86,97.85,506
1780034470,103.96,76.95,446
1780034471,119.14,90.10,563
1780034472,120.01,89.70,551
1780034473,126.22,91.99,500
1780034474,135.74,99.98,555
1780034475,102.34,78.06,496
1780034476,120.13,96.90,605
1780034477,112.28,89.07,515
1780034478,120.55,85.21,496
1780034479,132.94,101.91,605
1780034480,117.23,84.64,450
1780034481,135.95,96.13,490
1780034482,122.24,97.41,528
1780034483,107.63,80.46,486
1780034484,119.98,89.98,500
1780034485,116.31,88.77,531
1780034486,122.57,87.05,569
1780034487,120.46,87.99,486
1780034488,128.11,94.96,503
1780034489,125.36,91.13,513
1780034490,107.28,76.88,458
1780034491,125.67,95.25,589
1780034492,126.21,87.20,505
1780034493,120.63,90.70,482
1780034494,113.86,93.09,571
1780034495,137.25,100.04,568
1780034496,132.69,98.80,564
1780034497,136.51,107.79,703
1780034498,123.17,93.92,546
1780034499,136.00,101.72,594
1780034500,120.76,88.75,516
1780034501,127.38,94.86,694
1780034502,136.30,99.28,736
1780034503,110.52,88.62,659
1780034504,121.11,96.28,606
1780034505,124.59,94.06,530
1780034506,121.82,84.35,450
1780034507,114.29,87.37,481
1780034508,119.47,89.22,556
1780034509,117.53,89.68,698
1780034510,128.71,95.19,513
1780034511,127.61,91.23,492
1780034512,126.64,87.78,565
1780034513,109.03,85.52,570
1780034514,122.22,89.32,494
1780034515,116.04,84.08,505
1780034516,117.77,88.88,523
1780034517,125.14,87.87,476
1780034518,119.94,90.62,581
1780034519,129.92,93.94,548
1780034520,131.49,102.97,536
1780034521,108.88,86.52,558
1780034522,124.26,90.48,529
1780034523,121.22,87.55,474
1780034524,116.55,86.24,503
1780034525,132.19,94.38,515
1780034526,129.35,96.63,527
1780034527,121.98,89.21,499
1780034528,126.00,102.87,590
1780034529,115.36,85.42,539
1780034530,115.15,86.30,490
1780034531,117.80,91.94,549
1780034532,112.99,82.17,516
1780034533,119.17,88.55,474
1780034534,116.72,88.30,460
1780034535,107.44,83.95,537
1780034536,122.26,93.50,527
1780034537,120.84,90.65,486
1780034538,119.80,89.08,502
1780034539,122.55,93.11,603
1780034540,129.10,95.79,583
1780034541,114.36,88.43,518
1780034542,122.23,92.67,566
1780034543,118.44,86.60,533
1780034544,115.58,87.04,485
1780034545,117.75,84.93,508
1780034546,126.45,96.88,585
1780034547,134.02,101.69,569
1780034548,124.87,90.99,510
1780034549,117.93,93.18,711
1780034550,139.11,103.82,549
1780034551,134.37,106.35,567
1780034552,130.29,89.31,520
1780034553,128.88,98.43,581
1780034554,120.44,88.64,481
1780034555,124.90,87.53,457
1780034556,113.54,89.44,615
1780034557,120.77,87.61,533
1780034558,118.51,89.50,575
1780034559,125.49,94.98,501
1780034560,135.31,94.98,545
1780034561,118.35,90.15,506
1780034562,141.29,106.96,569
1780034563,116.40,83.31,515
1780034564,128.64,93.71,520
1780034565,124.51,93.70,548
1780034566,157.37,110.66,609
1780034567,128.33,96.55,708
1780034568,133.67,97.27,493
1780034569,122.57,94.14,534
1780034570,144.04,106.51,648
1780034571,129.81,95.34,561
1780034572,121.94,96.16,602
1780034573,120.74,91.52,617
1780034574,122.93,95.82,525
1780034575,148.98,117.01,704
1780034576,153.98,111.01,648
1780034577,148.59,114.27,626
1780034578,155.48,108.40,683
1780034579,136.48,108.25,722
1780034580,157.84,121.01,716
1780034581,182.80,136.89,689
1780034582,176.89,131.23,704
1780034583,170.40,123.71,711
1780034584,179.79,143.10,753
1780034585,210.32,168.36,1274
1780034586,173.06,134.57,749
1780034587,175.22,141.31,715
1780034588,134.10,100.95,562
1780034589,164.70,118.80,715
1780034590,164.76,118.93,659
1780034591,191.06,148.04,845
1780034592,176.93,132.73,846
1780034593,159.90,120.41,645
1780034594,165.09,123.74,703
1780034595,159.47,120.02,667
1780034596,168.95,121.29,627
1780034597,162.24,115.94,567
1780034598,156.25,113.63,643
1780034599,161.26,117.27,641
1780034600,161.63,122.68,623
1780034601,141.67,106.51,664
1780034602,156.17,114.58,590
1780034603,163.23,126.80,724
1780034604,178.76,130.20,765
1780034605,158.98,122.49,602
1780034606,163.95,121.48,650
1780034607,140.28,113.10,637
1780034608,150.67,104.29,553
1780034609,148.08,110.94,670
1780034610,142.42,105.40,614
1780034611,150.68,115.47,652
1780034612,138.32,105.53,601
1780034613,143.26,108.09,638
1780034614,142.35,103.00,568
1780034615,133.03,98.88,563
1780034616,134.87,111.07,616
1780034617,132.47,98.60,505
1780034618,130.89,95.54,576
1780034619,148.58,107.21,575
1780034620,127.74,96.82,633
1780034621,108.76,89.62,582
1780034622,139.42,102.13,597
1780034623,145.85,108.28,629
1780034624,118.37,89.53,552
1780034625,129.17,102.02,573
1780034626,137.76,101.13,540
1780034627,104.07,80.67,534
1780034628,116.86,84.39,464
1780034629,112.19,79.43,427
1780034630,117.17,90.12,662
1780034631,119.84,90.62,526
1780034632,120.09,95.00,492
1780034633,124.61,92.32,547
1780034634,116.67,83.34,540
1780034635,117.06,85.65,503
1780034636,129.82,96.44,552
1780034637,126.86,95.43,634
1780034638,127.87,94.34,483
1780034639,135.25,101.06,632
1780034640,117.47,89.55,500
1780034641,125.79,95.54,613
1780034642,129.33,89.73,498
1780034643,125.40,88.52,495
1780034644,128.19,92.86,566
1780034645,126.90,98.88,548
1780034646,125.97,96.10,587
1780034647,117.47,86.91,572
1780034648,121.14,88.57,482
1780034649,108.55,85.06,481
1780034650,108.99,75.73,451
1780034651,132.12,91.75,469
1780034652,143.01,106.45,649
1780034653,155.82,126.45,749
1780034654,125.45,95.63,586
1780034655,128.64,99.20,543
1780034656,124.13,97.45,595
1780034657,115.77,86.62,506
1780034658,126.37,98.51,574
1780034659,140.49,108.70,673
1780034660,125.86,88.15,507
1780034661,129.08,91.46,472
1780034662,125.68,94.48,546
1780034663,124.13,93.43,527
1780034664,133.36,97.57,501
1780034665,125.87,96.47,556
1780034666,118.25,87.04,434
1780034667,108.57,82.80,597
1780034668,119.94,91.12,563
1780034669,131.10,96.35,548
1780034670,124.07,94.60,485
1780034671,117.55,85.84,529
1780034672,120.04,85.42,449
1780034673,117.85,90.93,705
1780034674,126.27,93.05,548
1780034675,118.05,93.57,563
1780034676,111.99,83.39,455
1780034677,126.50,95.79,524
1780034678,118.04,86.00,433
1780034679,128.46,94.48,616
1780034680,120.49,93.38,528
1780034681,133.89,105.36,629
1780034682,136.73,99.23,587
1780034683,120.59,89.04,528
1780034684,125.04,90.02,546
1780034685,117.10,87.40,535
1780034686,125.06,104.86,676
1780034687,117.75,89.33,501
1780034688,165.03,145.31,1789
1780034689,118.09,86.49,574
1780034690,117.87,86.91,574
1780034691,128.11,99.62,616
1780034692,105.41,80.05,502
1780034693,120.47,85.11,502
1780034694,115.01,89.16,578
1780034695,120.52,94.39,611
1780034696,123.43,93.19,546
1780034697,122.75,87.84,548
1780034698,121.89,85.40,526
1780034699,116.79,89.45,514
1780034700,109.85,79.55,492
1780034701,113.09,82.19,465
1780034702,135.13,105.42,648
1780034703,119.98,91.66,533
1780034704,148.45,106.71,583
1780034705,119.64,84.42,485
1780034706,107.11,76.64,424
1780034707,120.52,95.62,652
1780034708,127.23,92.40,512
1780034709,122.83,95.19,691
1780034710,120.49,85.93,484
1780034711,115.88,87.86,497
1780034712,120.27,86.77,519
1780034713,124.12,91.18,518
1780034714,106.73,85.50,547
1780034715,115.86,87.21,523
1780034716,114.42,87.71,511
1780034717,119.62,87.59,509
1780034718,116.46,84.15,505
1780034719,116.40,87.80,582
1780034720,112.88,81.89,474
1780034721,120.33,91.87,567
1780034722,122.08,91.61,499
1780034723,112.93,84.90,560
1780034724,116.10,86.21,463
1780034725,101.56,76.02,439
1780034726,127.01,98.16,582
1780034727,128.48,93.04,487
1780034728,127.00,94.24,504
1780034729,118.73,88.44,519
1780034730,99.12,76.66,423
1780034731,132.50,97.00,619
1780034732,121.74,95.44,616
1780034733,127.56,88.69,490
1780034734,116.53,87.22,513
1780034735,117.46,95.50,524
1780034736,120.02,93.88,620
1780034737,114.29,86.25,531
1780034738,101.17,77.42,516
1780034739,124.86,95.85,538
1780034740,113.87,91.84,553
1780034741,117.69,88.84,545
1780034742,113.65,84.29,493
1780034743,109.88,85.30,534
1780034744,119.99,91.45,594
1780034745,115.17,90.25,599
1780034746,121.47,96.02,557
1780034747,135.93,96.73,560
1780034748,122.65,90.04,534
1780034749,116.78,87.03,468
1780034750,154.06,125.47,851
1780034751,141.12,103.28,668
1780034752,135.32,101.93,576
1780034753,155.06,114.43,661
1780034754,147.43,118.56,644
1780034755,118.49,89.00,468
1780034756,134.06,92.19,475
1780034757,114.29,83.96,536
1780034758,133.44,96.37,520
1780034759,127.53,95.67,535
1780034760,128.61,102.98,578
1780034761,129.69,99.38,513
1780034762,123.31,91.97,516
1780034763,126.86,89.39,526
1780034764,123.39,88.97,511
1780034765,123.30,92.12,493
1780034766,127.26,91.65,557
1780034767,128.67,98.23,564
1780034768,126.63,98.76,662
1780034769,129.25,94.32,584
1780034770,122.04,99.53,659
1780034771,127.70,95.10,589
1780034772,135.19,104.62,555
1780034773,125.66,94.56,492
1780034774,140.48,98.46,489
1780034775,119.05,85.47,480
1780034776,121.59,88.35,451
1780034777,113.96,86.18,490
1780034778,132.20,89.65,560
1780034779,134.67,97.20,613
1780034780,130.63,95.05,524
1780034781,116.89,91.06,507
1780034782,115.81,93.28,645
1780034783,139.52,96.36,522
1780034784,120.92,99.15,649
1780034785,115.83,88.30,486
1780034786,118.45,85.00,574
1780034787,130.25,109.71,618
1780034788,118.46,90.29,595
1780034789,115.68,93.91,574
1780034790,122.16,95.68,527
1780034791,113.71,80.01,446
1780034792,138.27,99.22,591
1780034793,117.75,93.08,555
1780034794,114.62,83.31,449
1780034795,113.60,83.30,498
1780034796,127.86,108.18,691
1780034797,122.28,88.11,491
1780034798,135.31,100.91,600
1780034799,129.50,90.14,511
1780034800,135.55,100.79,557
1780034801,126.00,89.25,561
1780034802,118.46,88.24,526
1780034803,139.93,111.84,640
1780034804,113.68,86.35,530
1780034805,113.80,83.54,450
1780034806,135.84,109.28,653
1780034807,112.21,81.24,528
1780034808,128.38,99.60,566
1780034809,133.36,104.71,575
1780034810,132.92,103.95,625
1780034811,103.61,76.72,432
1780034812,119.30,87.10,547
1780034813,111.96,85.33,453
1780034814,121.10,93.94,569
1780034815,128.21,95.56,515
1780034816,129.17,94.81,531
1780034817,115.06,88.03,512
1780034818,103.77,76.68,423
1780034819,123.37,91.72,560
1780034820,114.91,86.37,516
1780034821,127.13,94.38,501
1780034822,115.40,86.67,531
1780034823,115.11,84.46,479
1780034824,118.60,88.51,475
1780034825,116.83,88.81,468
1780034826,131.26,97.77,656
1780034827,112.45,85.66,472
1780034828,116.68,89.84,507
1780034829,144.74,105.44,560
1780034830,129.41,102.01,622
1780034831,116.68,87.51,528
1780034832,124.29,97.94,555
1780034833,126.71,99.26,636
1780034834,129.70,95.49,545
1780034835,140.95,101.20,522
1780034836,115.00,89.18,568
1780034837,122.35,90.13,540
1780034838,142.18,104.22,647
1780034839,118.04,88.90,514
1780034840,138.35,103.78,664
1780034841,132.64,102.74,584
1780034842,123.06,92.10,568
1780034843,119.33,87.74,540
1780034844,110.92,91.69,559
1780034845,129.03,99.42,513
1780034846,143.50,103.05,561
1780034847,128.99,96.28,535
1780034848,118.72,90.38,529
1780034849,131.64,100.10,510
1780034850,137.01,105.08,732
1780034851,129.92,98.94,655
1780034852,150.28,109.21,672
1780034853,141.37,103.89,552
1780034854,146.72,99.33,559
1780034855,126.84,93.37,511
1780034856,130.10,101.98,612
1780034857,145.50,114.05,614
1780034858,139.26,106.68,672
1780034859,110.40,84.90,533
1780034860,121.83,86.11,554
1780034861,133.18,97.42,584
1780034862,126.90,97.12,539
1780034863,147.92,110.16,617
